code,first_date,last_date,obs
SH600066,2000-01-04,2026-07-29,6348
SH600067,2000-01-04,2026-07-29,6369
SH600068,2000-01-04,2021-09-01,5129
SH600069,2000-01-04,2020-08-20,4772
SH600070,2000-01-04,2025-04-10,5959
SH600071,2000-01-04,2026-07-29,6182
SH600072,2000-01-04,2026-07-29,6282
SH600073,2000-01-04,2026-07-29,6283
SH600074,2000-01-04,2020-05-26,4104
SH600075,2000-01-04,2026-07-29,6195
SH600076,2000-01-04,2026-07-29,6154
SH600077,2000-01-04,2023-06-13,5521
SH600078,2000-01-04,2026-07-29,6299
SH600079,2000-01-04,2026-07-29,6335
SH600080,2000-01-04,2026-07-29,6337
SH600081,2000-01-04,2026-07-29,6351
SH600082,2000-01-04,2026-07-29,6340
SH600083,2000-01-04,2025-01-16,5361
SH600084,2000-01-04,2026-07-29,5993
SH600085,2000-01-04,2026-07-29,6399
SH600086,2000-01-04,2021-03-10,4714
SH600087,2000-01-04,2014-06-04,3183
SH600088,2000-01-04,2026-07-29,6283
SH600089,2000-01-04,2026-07-29,6253
SH600090,2000-01-04,2022-06-30,5039
SH600091,2000-01-04,2022-06-15,5155
SH600092,2000-01-04,2006-08-31,1548
SH600093,2000-01-04,2022-06-16,5250
SH600094,2000-01-04,2026-07-29,5469
SH600095,2000-01-04,2026-07-29,6309
SH600096,2000-01-04,2026-07-29,6110
SH600097,2000-01-04,2026-07-29,6184
SH600098,2000-01-04,2026-07-29,6359
SH600099,2000-01-04,2026-07-29,6207
SH600100,2000-01-04,2026-07-29,6211
SH600101,2000-01-04,2026-07-29,6383
SH600102,2000-01-04,2012-02-08,2609
SH600103,2000-01-04,2026-07-29,6292
SH600104,2000-01-04,2026-07-29,6326
SH600105,2000-01-04,2026-07-29,6299
SH600106,2000-01-04,2026-07-29,6274
SH600107,2000-01-04,2026-07-29,6321
SH600108,2000-01-04,2026-07-29,6348
SH600109,2000-01-04,2026-07-29,6262
SH600110,2000-01-04,2026-07-29,6058
SH600111,2000-01-04,2026-07-29,6385
SH600112,2000-01-04,2024-07-19,5651
SH600113,2000-01-04,2026-07-29,6160
SH600114,2004-05-11,2026-07-29,5331
SH600115,2000-01-04,2026-07-29,6240
SH600116,2000-01-04,2026-07-29,6334
SH600117,2000-01-04,2026-07-29,6280
SH600118,2000-01-04,2026-07-29,6370
SH600119,2000-01-04,2026-07-29,6351
SH600120,2000-01-04,2026-07-29,6193
SH600121,2000-01-04,2026-07-29,6249
SH600122,2000-01-04,2023-05-26,5297
SH600123,2000-01-04,2026-07-29,6384
SH600125,2000-01-04,2026-07-29,6382
SH600126,2000-01-04,2026-07-29,6300
SH600127,2000-01-04,2026-07-29,6300
SH600128,2000-01-04,2026-07-29,6358
SH600129,2000-01-04,2026-07-29,6224
SH600130,2000-07-06,2026-07-29,6258
SH600131,2000-01-04,2026-07-29,6334
SH600132,2000-01-04,2026-07-29,6300
SH600133,2000-01-04,2026-07-29,6054
SH600135,2000-01-04,2026-07-29,6351
SH600136,2000-01-04,2026-07-29,5784
SH600137,2000-01-04,2026-07-29,6247
SH600138,2000-01-04,2026-07-29,6365
SH600139,2000-01-04,2023-02-27,5173
SH600141,2000-01-04,2026-07-29,6305
SH600143,2004-06-23,2026-07-29,5229
SH600145,2000-01-04,2022-04-21,3982
SH600146,2000-01-04,2022-06-23,4509
SH600148,2000-01-04,2026-07-29,6216
SH600149,2000-01-04,2026-07-29,6180
SH600150,2000-01-04,2026-07-29,6223
SH600151,2000-01-04,2026-07-29,6158
SH600152,2000-01-04,2026-07-29,6290
SH600153,2000-01-04,2026-07-29,6145
SH600155,2000-01-04,2026-07-29,5817
SH600156,2000-01-04,2026-07-29,6339
SH600157,2000-01-04,2026-07-29,5879
SH600158,2000-01-04,2026-07-29,6215
SH600159,2000-01-04,2026-07-29,6317
SH600160,2000-01-04,2026-07-29,6324
SH600161,2000-01-04,2026-07-29,6205
SH600162,2000-01-04,2026-07-29,6241
SH600163,2000-01-04,2026-07-29,6197
SH600165,2000-01-04,2026-07-29,6109
SH600166,2000-01-04,2026-07-29,6331
SH600167,2000-01-04,2026-07-29,6175
SH600168,2000-01-04,2026-07-29,6167
SH600169,2000-01-04,2026-07-29,6365
SH600170,2000-01-04,2026-07-29,6325
SH600171,2000-01-04,2026-07-29,6332
SH600172,2000-01-04,2026-07-29,6310
SH600173,2000-01-04,2026-07-29,6060
SH600175,2000-01-04,2020-08-07,4711
SH600176,2000-01-04,2026-07-29,6316
SH600177,2000-01-04,2026-07-29,6317
SH600178,2000-01-04,2026-07-29,6352
SH600179,2000-01-04,2026-07-29,6107
SH600180,2000-01-04,2026-07-29,6003
SH600181,2000-01-04,2006-04-28,1494
SH600182,2000-01-04,2026-07-29,6038
SH600183,2000-01-04,2026-07-29,6356
SH600184,2003-11-06,2026-07-29,5369
SH600185,2000-01-04,2026-07-29,6294
SH600186,2000-01-04,2026-07-29,6191
SH600187,2000-01-04,2026-07-29,5548
SH600188,2000-01-04,2026-07-29,6364
SH600189,2000-01-04,2026-07-29,6072
SH600190,2000-01-04,2025-07-18,6034
SH600191,2000-01-04,2026-07-29,6179
SH600192,2000-01-04,2026-07-29,6382
SH600193,2000-01-04,2026-06-29,6124
SH600195,2000-01-04,2026-07-29,6309
SH600196,2000-01-04,2026-07-29,6356
SH600197,2000-01-04,2026-07-29,6388
SH600198,2000-01-04,2026-07-29,6156
SH600199,2000-01-04,2026-07-29,6347
SH600200,2000-01-04,2025-12-29,6130
SH600201,2000-01-04,2026-07-29,6352
SH600202,2000-01-04,2026-07-29,6277
SH600203,2000-01-04,2026-07-29,5967
SH600205,2000-01-04,2007-01-09,1639
SH600206,2000-01-04,2026-07-29,6298
SH600207,2000-01-04,2026-07-29,6265
SH600208,2000-01-04,2026-07-29,6241
SH600209,2000-01-04,2022-06-15,4929
SH600210,2000-01-04,2026-07-29,6353
SH600211,2000-01-04,2026-07-29,6200
SH600212,2000-01-04,2026-07-29,5898
SH600213,2000-01-04,2024-08-15,5637
SH600215,2000-01-04,2026-07-29,6254
SH600216,2000-01-04,2026-07-29,6361
SH600217,2000-01-04,2026-07-29,5940
SH600218,2000-01-04,2026-07-29,6350
SH600219,2000-01-04,2026-07-29,6268
SH600220,2000-01-04,2024-06-13,5851
SH600221,2000-01-04,2026-07-29,6171
SH600222,2000-01-04,2026-07-29,6284
SH600223,2000-01-13,2026-07-29,6280
SH600225,2000-01-27,2025-02-27,5242
SH600226,2000-01-04,2026-07-29,5921
SH600227,2000-02-21,2026-07-29,6043
SH600228,2000-01-04,2026-07-29,6034
SH600229,2000-03-09,2026-07-29,6201
SH600230,2000-04-06,2026-07-29,6260
SH600231,2000-05-11,2026-07-29,6223
SH600232,2000-06-02,2026-07-29,6123
SH600233,2000-06-08,2026-07-29,6204
SH600234,2000-06-15,2026-07-29,5831
SH600235,2000-06-15,2026-07-29,6264
SH600236,2000-03-23,2026-07-29,6194
SH600237,2000-06-09,2026-07-29,6204
SH600238,2000-01-20,2026-07-29,6199
SH600239,2000-01-04,2026-07-29,5886
SH600240,2000-06-28,2020-01-23,4574
SH600241,2000-11-28,2026-07-29,5953
SH600242,2000-12-07,2023-06-20,4639
SH600243,2000-11-20,2026-07-29,6047
SH600246,2000-09-22,2026-07-29,5913
SH600247,2000-11-23,2021-02-24,4630
SH600248,2000-06-22,2026-07-29,5649
SH600249,2004-01-30,2026-07-29,5410
SH600250,2001-03-06,2026-07-29,5905
SH600251,2003-06-09,2026-07-29,5525
SH600252,2000-11-30,2026-07-29,6096
SH600253,2000-12-27,2013-06-06,2808
SH600255,2000-11-22,2026-07-29,5869
SH600256,2000-05-26,2026-07-29,6234
SH600257,2000-06-12,2026-07-29,6095
SH600258,2000-06-01,2026-07-29,5964
SH600259,2000-05-25,2026-07-29,5731
SH600260,2000-07-06,2023-02-02,5305
SH600261,2000-07-20,2026-07-29,6260
SH600262,2000-06-30,2026-07-29,6261
SH600263,2000-07-25,2012-02-20,2569
SH600265,2000-08-25,2026-07-29,6096
SH600266,2000-01-04,2026-07-29,6357
SH600267,2000-07-25,2026-07-29,6196
SH600268,2000-01-04,2026-07-29,6331
SH600269,2000-05-18,2026-07-29,6262
SH600270,2000-12-28,2018-12-12,4243
SH600271,2003-07-11,2026-07-29,5410
SH600272,2001-02-28,2026-07-29,6071
SH600273,2003-06-27,2026-07-29,5353
SH600275,2000-08-10,2022-06-15,4852
SH600276,2000-10-18,2026-07-29,6206
SH600277,2000-07-25,2024-06-21,5428
SH600278,2000-07-12,2026-07-29,6209
SH600279,2000-07-31,2026-07-29,6174
SH600280,2000-09-26,2026-07-29,6114
SH600281,2000-11-09,2026-07-29,6079
SH600282,2000-09-19,2026-07-29,6134
SH600283,2000-10-18,2026-07-29,6183
SH600284,2004-03-16,2026-07-29,5324
SH600285,2000-10-18,2026-07-29,6153
SH600286,2000-01-04,2006-04-28,1499
SH600287,2000-09-01,2026-07-29,6191
SH600288,2000-11-29,2026-07-29,6104
SH600289,2000-07-20,2026-07-29,6045
SH600290,2000-11-06,2023-12-25,5419
SH600291,2000-07-31,2022-06-07,4998
SH600292,2000-11-01,2026-07-29,6088
SH600293,2000-09-19,2026-07-29,6047
SH600295,2001-04-26,2026-07-29,5914
SH600296,2000-07-19,2007-01-09,1528
SH600297,2000-11-16,2024-07-17,5394
SH600298,2000-08-18,2026-07-29,6215
SH600299,2000-04-20,2026-07-29,6096
SH600300,2000-06-30,2026-07-29,6228
SH600301,2000-07-12,2026-07-29,6149
SH600302,2000-12-13,2026-07-29,6131
SH600303,2000-12-26,2026-07-29,6056
SH600305,2001-02-06,2026-07-29,6119
SH600306,2000-12-26,2024-06-19,5330
SH600307,2000-12-20,2026-07-29,6116
SH600308,2000-09-28,2026-07-29,6195
SH600309,2001-01-05,2026-07-29,6001
SH600310,2001-02-28,2026-07-29,6086
SH600311,2001-06-26,2023-03-02,5044
SH600312,2001-02-21,2026-07-29,5987
SH600313,2001-01-19,2026-07-29,5407
SH600315,2001-03-15,2026-07-29,5849
SH600316,2000-12-15,2026-07-29,6077
SH600317,2002-01-31,2021-01-14,4463
SH600318,2000-12-08,2026-07-29,5601
SH600319,2001-03-26,2026-07-29,5727
SH600320,2000-12-21,2026-07-29,6134
SH600321,2001-05-24,2024-05-30,5415
SH600322,2001-09-10,2026-07-29,5969
SH600323,2000-12-25,2026-07-29,6072
SH600325,2004-02-25,2026-07-29,5361
SH600326,2001-01-16,2026-07-29,6118
SH600327,2002-06-25,2026-07-29,5783
SH600328,2000-12-22,2026-07-29,5930
SH600329,2001-06-06,2026-07-29,6043
SH600330,2001-01-18,2026-07-29,6011
SH600331,2001-12-20,2026-07-29,5649
SH600332,2001-02-06,2026-07-29,5945
SH600333,2000-12-11,2026-07-29,6118
SH600335,2001-03-05,2026-07-29,5827
SH600336,2000-12-29,2026-07-29,6113
SH600337,2000-11-27,2026-07-29,6093
SH600338,2000-12-27,2026-07-29,5757
SH600339,2000-12-25,2026-07-29,5983
SH600340,2003-12-30,2026-07-29,5276
SH600343,2003-04-08,2026-07-29,5590
SH600345,2000-12-22,2026-07-29,6094
SH600346,2001-08-20,2026-07-29,5695
SH600348,2003-08-21,2026-07-29,5520
SH600350,2002-03-18,2026-07-29,5825
SH600351,2002-09-26,2026-07-29,5697
SH600352,2003-08-01,2026-07-29,5501
SH600353,2002-11-20,2026-07-29,5596
SH600354,2004-01-15,2026-07-29,5332
SH600355,2002-06-13,2026-04-03,5651
SH600356,2001-04-19,2026-07-29,6003
SH600357,2002-09-06,2009-12-15,1634
SH600358,2000-09-22,2026-07-29,5871
SH600359,2000-01-04,2026-07-29,6254
SH600360,2001-03-16,2026-07-29,6062
SH600361,2001-11-29,2026-07-29,5886
SH600362,2002-01-11,2026-07-29,5876
SH600363,2001-03-29,2026-07-29,5957
SH600365,2001-01-15,2026-07-29,5866
SH600366,2000-10-30,2026-07-29,6135
SH600367,2001-03-20,2026-07-29,6114
SH600368,2000-12-21,2026-07-29,6131
SH600369,2001-01-09,2026-07-29,5712
SH600370,2003-03-06,2026-07-29,5547
SH600371,2002-09-16,2026-07-29,5682
SH600372,2001-07-06,2026-07-29,5581
SH600373,2002-03-04,2026-07-29,5676
SH600375,2003-04-01,2026-07-29,5354
SH600376,2001-03-12,2026-07-29,6018
SH600377,2001-01-16,2026-07-29,6114
SH600378,2001-01-11,2026-07-29,5944
SH600379,2002-01-16,2026-07-29,5498
SH600380,2001-06-08,2026-07-29,5952
SH600381,2001-05-08,2026-07-29,5575
SH600382,2001-01-18,2026-07-29,6087
SH600383,2001-04-12,2026-07-29,5998
SH600385,2001-07-23,2022-06-30,4402
SH600386,2001-02-16,2026-07-29,6072
SH600387,2004-02-18,2025-07-04,4979
SH600388,2000-12-29,2026-07-29,6123
SH600389,2001-01-10,2026-07-29,5987
SH600390,2001-01-15,2026-07-29,5995
SH600391,2001-12-12,2026-07-29,5890
SH600392,2003-05-29,2026-07-29,5280
SH600393,2001-03-19,2023-06-08,5092
SH600395,2001-05-31,2026-07-29,5970
SH600396,2001-03-28,2026-07-29,5982
SH600397,2002-07-02,2026-07-29,5666
SH600398,2000-12-28,2026-07-29,6072
SH600399,2000-12-29,2026-07-29,5890
SH600400,2001-01-08,2026-07-29,6013
SH600401,2003-09-24,2019-07-08,2578
SH600403,2003-10-09,2026-07-29,5365
SH600405,2004-04-01,2026-07-29,5353
SH600406,2003-10-16,2026-07-29,5327
SH600408,2003-02-12,2026-07-29,5396
SH600409,2003-06-18,2026-07-29,5518
SH600410,2004-04-27,2026-07-29,5258
SH600415,2002-05-09,2026-07-29,5753
SH600416,2002-07-18,2026-07-29,5706
SH600418,2001-08-24,2026-07-29,5868
SH600419,2001-06-28,2026-07-29,5698
SH600420,2004-06-16,2026-07-29,5209
SH600421,2004-06-07,2026-06-22,4871
SH600422,2000-12-06,2026-07-29,6112
SH600423,2003-07-17,2026-07-29,5256
SH600425,2003-07-24,2026-07-29,5514
SH600426,2002-06-20,2026-07-29,5798
SH600428,2002-04-18,2026-07-29,5727
SH600429,2003-09-15,2026-07-29,5289
SH600432,2003-09-05,2018-07-11,3144
SH600433,2003-06-19,2026-07-29,5290
SH600435,2003-07-04,2026-07-29,5343
SH600436,2003-06-16,2026-07-29,5559
SH600438,2004-03-02,2026-07-29,5234
SH600439,2003-07-10,2026-07-29,5544
SH600444,2004-02-19,2026-07-29,5228
SH600446,2003-12-24,2026-07-29,5295
SH600448,2001-09-03,2026-07-29,5903
SH600449,2003-08-29,2026-07-29,5437
SH600452,2004-03-03,2026-07-29,5325
SH600455,2004-03-29,2026-07-29,4690
SH600456,2002-04-12,2026-07-29,5847
SH600458,2002-12-19,2026-07-29,5550
SH600459,2003-05-16,2026-07-29,5565
SH600460,2003-03-11,2026-07-29,5549
SH600461,2004-06-01,2026-07-29,5193
SH600462,2003-09-03,2025-07-14,4660
SH600463,2004-03-18,2026-07-29,5360
SH600466,2001-02-12,2023-05-09,5012
SH600467,2004-04-05,2026-07-29,5369
SH600468,2001-06-15,2026-07-29,5786
SH600469,2003-10-21,2026-07-29,5301
SH600470,2004-03-05,2026-07-29,5389
SH600472,2005-05-09,2007-12-20,598
SH600475,2003-07-21,2026-07-29,5402
SH600476,2003-12-10,2026-07-29,5430
SH600477,2003-11-10,2026-07-29,5400
SH600478,2003-09-18,2026-07-29,5284
SH600479,2004-03-12,2026-07-29,5371
SH600480,2003-08-15,2026-07-29,5363
SH600481,2003-04-22,2026-07-29,5464
SH600482,2004-07-14,2026-07-29,5151
SH600483,2004-05-31,2026-07-29,5244
SH600485,2003-08-07,2020-04-20,3255
SH600486,2002-04-25,2026-07-29,5834
SH600487,2003-08-22,2026-07-29,5389
SH600488,2001-06-18,2026-07-29,5942
SH600489,2003-08-14,2026-07-29,5490
SH600490,2003-06-26,2026-07-29,5054
SH600491,2004-05-24,2026-07-29,5320
SH600493,2004-04-21,2026-07-29,5350
SH600495,2004-05-26,2026-07-29,5313
SH600496,2002-06-05,2026-07-29,5767
SH600497,2004-04-20,2026-07-29,5121
SH600498,2001-08-23,2026-07-29,5950
SH600499,2002-10-10,2026-07-29,5494
SH600500,2000-03-01,2026-07-29,6310
SH600501,2001-06-15,2026-07-29,6030
SH600502,2003-04-15,2026-07-29,5466
SH600503,2002-07-09,2026-07-29,5466
SH600505,2002-05-30,2026-07-29,5763
SH600506,2001-12-26,2026-07-29,5659
SH600507,2003-09-30,2026-07-29,5434
SH600508,2001-08-29,2026-07-29,5997
SH600509,2002-02-28,2026-07-29,5835
SH600510,2002-06-18,2026-07-29,5741
SH600511,2002-11-27,2026-07-29,5527
SH600512,2002-12-26,2026-07-29,5601
SH600513,2003-03-19,2026-07-29,5593
SH600515,2002-08-06,2026-07-29,5309
SH600516,2002-08-30,2026-07-29,5647
SH600517,2003-10-10,2026-07-29,5353
SH600518,2001-03-19,2026-07-29,6041
SH600519,2001-08-27,2026-07-29,5971
SH600520,2002-01-08,2026-07-29,5761
SH600521,2003-03-04,2026-07-29,5620
SH600522,2002-10-24,2026-07-29,5637
SH600523,2001-12-27,2026-07-29,5821
SH600525,2002-12-02,2026-07-29,5452
SH600526,2002-07-22,2026-07-29,5734
SH600527,2003-11-27,2026-07-29,5458
SH600528,2001-05-28,2026-07-29,5978
SH600529,2002-06-03,2026-07-29,5778
SH600530,2001-07-02,2026-07-29,5815
SH600531,2002-07-30,2026-07-29,5753
SH600532,2002-10-31,2023-06-19,4726
SH600533,2002-03-28,2026-07-29,5732
SH600535,2002-08-23,2026-07-29,5741
SH600536,2002-05-17,2026-07-29,5806
SH600537,2003-01-23,2026-07-29,5580
SH600538,2003-01-14,2026-07-29,5477
SH600539,2001-08-24,2026-07-29,5712
SH600540,2004-01-07,2026-07-29,5330
SH600543,2004-03-24,2026-07-29,5352
SH600545,2003-12-03,2026-07-29,5329
SH600546,2003-07-31,2026-07-29,5445
SH600547,2003-08-28,2026-07-29,5326
SH600548,2001-12-25,2026-07-29,5904
SH600549,2002-11-07,2026-07-29,5697
SH600550,2001-02-28,2026-07-29,5995
SH600551,2002-09-05,2026-07-29,5580
SH600552,2002-11-08,2026-07-29,5432
SH600553,2002-08-22,2011-02-01,1945
SH600555,2001-03-28,2022-07-06,4920
SH600556,2001-08-07,2026-07-29,4397
SH600557,2002-09-18,2026-07-29,5726
SH600558,2001-02-27,2026-07-29,6018
SH600559,2002-10-29,2026-07-29,5467
SH600560,2002-09-19,2026-07-29,5746
SH600561,2002-07-16,2026-07-29,5718
SH600562,2003-01-28,2026-07-29,5591
SH600563,2002-12-10,2026-07-29,5698
SH600565,2002-07-23,2024-06-21,5044
SH600566,2001-08-22,2026-07-29,5874
SH600567,2001-12-18,2026-07-29,5844
SH600568,2001-05-18,2026-07-29,5659
SH600569,2001-08-20,2026-07-29,5908
SH600570,2003-12-16,2026-07-29,5388
SH600571,2002-11-01,2026-07-29,5553
SH600572,2004-04-12,2026-07-29,5202
SH600573,2003-02-26,2026-07-29,5650
SH600575,2003-03-28,2026-07-29,5259
SH600576,2003-02-20,2026-07-29,5189
SH600577,2002-09-11,2026-07-29,5501
SH600578,2002-05-10,2026-07-29,5685
SH600579,2002-08-09,2026-07-29,5384
SH600580,2002-06-06,2026-07-29,5720
SH600581,2002-08-16,2026-07-29,5591
SH600582,2002-05-15,2026-07-29,5770
SH600583,2002-02-05,2026-07-29,5881
SH600584,2003-06-03,2026-07-29,5316
SH600585,2002-02-07,2026-07-29,5879
SH600586,2002-08-15,2026-07-29,5743
SH600587,2002-09-27,2026-07-29,5593
SH600588,2001-05-18,2026-07-29,6054
SH600589,2001-06-12,2026-07-29,5892
SH600590,2002-07-03,2026-07-29,5556
SH600591,2002-10-11,2010-01-11,1669
SH600592,2002-08-05,2026-07-29,5705
SH600593,2002-07-11,2026-07-29,5711
SH600594,2004-03-23,2026-07-29,5372
SH600595,2002-06-26,2026-07-29,5691
SH600596,2001-09-06,2026-07-29,5958
SH600597,2002-08-28,2026-07-29,5649
SH600598,2002-03-29,2026-07-29,5805
SH600599,2001-08-28,2026-06-22,5684
SH600600,2000-01-04,2026-07-29,6337
SH600601,2000-01-04,2026-07-29,6370
SH600602,2000-01-04,2026-07-29,6097
SH600603,2000-01-04,2026-07-29,5982
SH600604,2000-01-04,2026-07-29,6212
SH600605,2000-01-04,2026-07-29,6294
SH600606,2000-01-04,2026-07-29,6035
SH600607,2000-01-04,2010-02-03,2293
SH600608,2000-01-04,2026-06-29,6122
SH600609,2000-01-04,2026-07-29,6150
SH600610,2000-01-04,2026-07-29,5467
SH600611,2000-01-04,2026-07-29,6380
SH600612,2000-01-04,2026-07-29,6347
SH600613,2000-01-04,2026-07-29,6126
SH600614,2000-01-04,2021-07-14,4526
SH600615,2000-01-04,2026-07-29,5997
SH600616,2000-01-04,2026-07-29,6353
SH600617,2000-01-04,2026-07-29,5911
SH600618,2000-01-04,2026-07-29,6376
SH600619,2000-01-04,2026-07-29,6299
SH600620,2000-01-04,2026-07-29,6315
SH600621,2000-01-04,2026-07-29,6315
SH600622,2000-01-04,2026-07-29,6352
SH600623,2000-01-04,2026-07-29,6272
SH600624,2000-01-04,2026-07-29,6384
SH600625,2000-01-04,2001-04-13,120
SH600626,2000-01-04,2026-07-29,6340
SH600627,2000-01-04,2008-11-12,2057
SH600628,2000-01-04,2026-07-29,6349
SH600629,2000-01-04,2026-07-29,5666
SH600630,2000-01-04,2026-07-29,6388
SH600631,2000-01-04,2011-08-04,2501
SH600632,2000-01-04,2004-04-06,1010
SH600633,2000-01-07,2026-07-29,5408
SH600634,2000-01-04,2021-07-14,4038
SH600635,2000-01-04,2026-07-29,6338
SH600636,2000-01-04,2026-06-22,5983
SH600637,2000-01-04,2026-07-29,6026
SH600638,2000-01-04,2026-07-29,6373
SH600639,2000-01-04,2026-07-29,6333
SH600640,2000-01-04,2026-07-29,6242
SH600641,2000-01-04,2026-07-29,6129
SH600642,2000-01-04,2026-07-29,6379
SH600643,2000-01-04,2026-07-29,6087
SH600644,2000-01-04,2026-07-29,6326
SH600645,2000-01-04,2026-07-29,5953
SH600646,2000-01-05,2003-04-29,782
SH600647,2000-01-04,2024-06-26,5710
SH600648,2000-01-04,2026-07-29,6248
SH600649,2000-01-04,2026-07-29,5974
SH600650,2000-01-04,2026-07-29,6360
SH600651,2000-01-04,2026-07-29,6274
SH600652,2000-01-04,2022-06-15,5215
SH600653,2000-01-04,2026-07-29,6145
SH600654,2000-01-04,2026-07-29,5868
SH600655,2000-01-04,2026-07-29,6013
SH600656,2000-01-04,2016-05-11,3205
SH600657,2000-01-05,2026-07-29,6052
SH600658,2000-01-04,2026-07-29,6335
SH600659,2000-01-04,2005-12-30,1388
SH600660,2000-01-04,2026-07-29,6374
SH600661,2000-01-04,2026-07-29,6259
SH600662,2000-01-04,2026-07-29,6300
SH600663,2000-01-04,2026-07-29,6257
SH600664,2000-01-04,2026-07-29,6157
SH600665,2000-01-04,2026-07-29,6279
SH600666,2000-01-04,2026-07-29,5930
SH600667,2000-01-04,2026-07-29,6229
SH600668,2000-01-04,2026-07-29,6381
SH600669,2000-01-04,2004-03-18,990
SH600670,2000-01-04,2004-04-28,1017
SH600671,2000-01-04,2026-07-29,5907
SH600672,2000-01-05,2005-04-27,1253
SH600673,2000-01-04,2026-07-29,5932
SH600674,2000-01-04,2026-07-29,6257
SH600675,2000-01-04,2026-07-29,6110
SH600676,2000-01-04,2026-07-29,6327
SH600677,2000-01-04,2020-04-29,4730
SH600678,2000-01-04,2026-07-29,5875
SH600679,2000-01-04,2026-07-29,6298
SH600680,2000-01-04,2018-04-27,4343
SH600681,2000-01-04,2026-07-29,5281
SH600682,2000-01-04,2026-07-29,5942
SH600683,2000-01-04,2026-07-29,6320
SH600684,2000-01-04,2026-07-29,6394
SH600685,2000-01-04,2026-07-29,6083
SH600686,2000-01-04,2026-07-29,6281
SH600687,2000-01-06,2021-02-24,4406
SH600688,2000-01-04,2026-07-29,6321
SH600689,2000-01-04,2026-07-29,6197
SH600690,2000-01-04,2026-07-29,6271
SH600691,2000-01-04,2026-07-29,6094
SH600692,2000-01-04,2026-07-29,6367
SH600693,2000-01-04,2026-07-29,6347
SH600694,2000-01-04,2026-07-29,6310
SH600695,2000-01-04,2022-06-07,5081
SH600696,2000-01-04,2026-06-22,6119
SH600697,2000-01-04,2026-07-29,6368
SH600698,2000-01-04,2026-07-29,5703
SH600699,2000-01-04,2026-07-29,5970
SH600700,2000-01-04,2005-04-25,1258
SH600701,2000-01-04,2021-04-26,4575
SH600702,2000-01-04,2026-07-29,6335
SH600703,2000-01-04,2026-07-29,6054
SH600704,2000-01-04,2026-07-29,6179
SH600705,2000-01-04,2025-04-02,4682
SH600706,2000-01-04,2026-07-29,6297
SH600707,2000-01-04,2026-07-29,6255
SH600708,2000-01-04,2026-07-29,6324
SH600709,2000-01-04,2003-04-28,613
SH600710,2000-01-04,2026-07-29,5923
SH600711,2000-01-04,2026-07-29,6036
SH600712,2000-01-04,2026-07-29,6346
SH600713,2000-01-04,2026-07-29,6351
SH600714,2000-01-04,2026-07-29,6161
SH600715,2000-01-04,2026-07-29,6109
SH600716,2000-01-04,2026-07-29,6169
SH600717,2000-01-04,2026-07-29,6354
SH600718,2000-01-04,2026-07-29,6357
SH600719,2000-01-04,2026-07-29,6170
SH600720,2000-01-04,2026-07-29,6329
SH600721,2000-01-04,2026-07-29,5838
SH600722,2000-01-04,2026-07-29,6031
SH600723,2000-01-04,2021-09-15,5151
SH600724,2000-01-04,2026-07-29,6262
SH600725,2000-01-04,2026-07-29,5990
SH600726,2000-01-04,2026-07-29,6323
SH600727,2000-01-04,2026-07-29,5911
SH600728,2000-01-04,2026-07-29,6007
SH600729,2000-01-04,2026-07-29,6099
SH600730,2000-01-04,2026-07-29,6236
SH600731,2000-01-04,2026-07-29,6349
SH600732,2000-01-04,2026-07-29,5794
SH600733,2000-01-04,2026-07-29,5849
SH600734,2000-01-04,2026-07-29,5400
SH600735,2000-01-04,2026-07-29,5883
SH600736,2000-01-04,2026-07-29,6255
SH600737,2000-01-04,2026-07-29,6312
SH600738,2000-01-04,2026-07-29,6219
SH600739,2000-01-04,2026-07-29,6219
SH600740,2000-01-04,2026-07-29,6222
SH600741,2000-01-04,2026-07-29,6302
SH600742,2000-01-04,2026-07-29,6382
SH600743,2000-01-04,2026-07-29,5977
SH600744,2000-01-04,2026-07-29,6268
SH600745,2000-01-04,2026-07-29,5580
SH600746,2000-01-04,2026-07-29,6294
SH600747,2000-01-04,2019-12-06,4492
SH600748,2000-01-04,2026-07-29,6260
SH600749,2000-01-04,2026-07-29,6105
SH600750,2000-01-04,2026-07-29,6281
SH600751,2000-01-04,2026-07-29,5766
SH600752,2000-01-04,2005-04-29,1266
SH600753,2000-01-04,2026-07-29,5980
SH600754,2000-01-04,2026-07-29,6224
SH600755,2000-01-04,2026-07-29,6372
SH600756,2000-01-04,2026-07-29,6258
SH600757,2000-01-04,2026-07-29,6016
SH600758,2000-01-04,2026-07-29,6228
SH600759,2000-01-04,2026-07-29,5396
SH600760,2000-01-04,2026-07-29,6205
SH600761,2000-01-04,2026-07-29,6389
SH600762,2000-01-04,2006-04-28,1461
SH600763,2000-01-04,2026-07-29,6019
SH600764,2000-01-04,2026-07-29,6018
SH600765,2000-01-04,2026-07-29,6290
SH600766,2000-01-04,2024-06-26,5537
SH600767,2000-01-04,2023-06-20,5309
SH600768,2000-01-04,2026-07-29,6060
SH600769,2000-01-04,2026-07-29,6181
SH600770,2000-01-04,2026-07-29,6303
SH600771,2000-01-04,2026-07-29,6181
SH600772,2000-01-04,2006-08-31,1552
SH600773,2000-01-04,2026-07-29,6154
